"ueln" "ncapa_fenotipica" "n_dilucion_capa_feno" "sexo" "nclase_3_imbreding" "n_lustro" "vcabeza_entreojos"
"190101002313605" 4 1 2 1 2 1
"190101002313650" 1 1 2 1 2 0
"190101002313728" 4 1 2 1 2 1
"190101002313768" 1 1 1 1 2 1
"190101002313769" 3 1 2 2 2 0
"190101002313977" 1 1 2 1 2 0
"190101002314035" 3 1 2 1 2 0
"190101002314211" 4 1 2 1 2 1
"190101002314317" 3 1 2 1 2 1
"190101002314552" 1 1 1 1 2 1
"190101002314688" 1 1 2 1 2 0
"190101002314733" 3 1 2 1 2 1
"190101002314753" 1 1 2 3 2 0
"190101002314809" 1 1 2 1 2 1
"190101002314828" 1 1 2 1 2 1
"190101002314967" 4 1 2 1 2 0
"190101002315011" 1 1 2 1 2 1
"190101002315035" 1 1 2 1 2 0
"190101002315111" 4 1 2 1 2 0
"190101002315255" 1 1 2 1 2 0
"190101002315418" 4 1 1 1 2 0
"190101002315500" 4 1 2 1 2 0
"190101002315615" 2 1 1 1 1 0
"190101002315628" 4 1 2 1 1 0
"190101002315689" 1 1 2 2 2 1
"190101002315800" 4 1 2 1 2 1
"190101002315822" 4 1 2 1 2 1
"190101002315832" 1 1 2 1 2 1
"190101002315847" 1 1 2 1 2 1
"190101002315858" 4 1 2 1 2 0
"190101002315866" 1 1 2 1 2 0
"190101002315875" 4 1 1 1 2 0
"190101002315943" 1 1 2 1 2 0
"190101002316141" 4 1 2 1 1 1
"190101002316341" 4 1 2 1 2 1
"190101002316371" 4 1 2 1 2 0
"190101002316374" 4 1 2 3 2 1
"190101002316391" 4 1 2 1 2 0
"190101002316510" 4 1 2 1 2 0
"190101002316616" 1 1 2 1 2 0
"190101002316617" 3 1 2 1 2 0
"190101002316686" 3 1 2 1 2 0
"190101002316704" 2 1 2 1 2 1
"190101002316847" 1 1 2 1 2 0
"190101002316911" 4 1 2 1 2 1
"190101002316931" 2 1 1 1 1 0
"190101002316978" 1 1 1 1 2 1
"190101002316992" 4 1 1 1 2 1
"190101002317074" 2 1 2 1 2 1
"190101002317183" 4 1 2 1 1 1
"190101002317224" 2 1 2 3 2 1
"190101002317582" 2 1 2 1 1 0
"190101002317670" 3 1 2 1 2 0
"190101002317727" 2 1 1 1 2 0
"190101002317747" 4 1 1 1 2 1
"190101002317768" 4 1 2 2 2 0
"190101002317821" 1 1 2 1 2 1
"190101002317852" 2 1 2 1 2 1
"190101002317864" 4 1 2 1 1 0
"190101002317869" 2 1 2 1 1 1
"190101002317878" 1 1 2 1 2 0
"190101002317884" 1 1 2 1 2 0
"190101002317889" 4 1 2 1 2 1
"190101002317913" 4 1 2 1 1 0
"190101002318186" 4 1 2 1 2 0
"190101002318187" 1 1 2 1 2 1
"190101002318335" 3 1 2 1 2 0
"190101002318361" 4 1 1 1 2 1
"190101002318428" 3 1 2 1 2 1
"190101002318463" 2 1 2 1 1 0
"190101002318505" 1 1 2 1 2 0
"190101002318517" 4 1 2 1 2 0
"190101002318552" 1 1 2 2 2 0
"190101002318569" 3 1 2 1 2 0
"190101002318623" 4 1 2 1 2 0
"190101002318697" 4 1 2 2 2 0
"190101002318703" 4 1 2 2 1 1
"190101002318714" 1 1 2 1 1 0
"190101002318756" 4 1 1 1 2 0
"190101002318771" 4 1 2 1 2 1
"190101002318783" 4 1 2 1 2 1
"190101002318829" 4 1 2 1 2 1
"190101002318881" 3 1 2 1 2 0
"190101002318928" 4 1 2 1 1 1
"190101002318975" 1 2 1 3 2 1
"190101002318983" 4 1 2 1 1 1
"190101002319103" 4 1 2 1 2 1
"190101002319217" 1 1 2 1 1 1
"1901010023AL053" 4 1 2 2 1 0
"1901010023AL086" 1 1 2 1 2 0
"1901010023AL131" 4 1 2 1 2 1
"1901010023AS245" 1 1 1 1 1 1
"1901010023AS318" 4 1 1 1 1 0
"1901010023BE009" 4 1 2 1 2 0
"1901010023CA008" 4 1 2 1 1 1
"1901010023CR117" 1 1 2 1 1 1
"1901010023CR124" 4 1 2 1 2 1
"1901010023CR125" 4 1 2 1 2 0
"1901010023EU223" 4 1 2 2 2 0
"1901010023EU382" 2 1 2 1 2 1
"1901010023EU431" 4 1 2 1 1 1
"1901010023FR003" 1 1 2 1 1 0
"1901010023FR024" 3 1 1 1 1 0
"1901010023FR126" 1 1 2 1 1 1
"1901010023FR129" 1 1 2 1 1 0
"1901010023HL026" 4 1 2 1 2 0
"190101002400029" 3 1 2 1 2 1
"190101002400030" 3 1 2 1 2 0
"190101002400044" 4 1 2 1 2 1
"190101002400097" 1 1 2 1 2 1
"190101002400213" 1 1 2 1 2 0
"190101002400320" 2 1 1 1 2 0
"190101002400388" 1 1 2 1 2 0
"190101002400389" 2 1 2 1 2 1
"190101002400422" 1 1 2 1 2 1
"190101002400462" 4 1 2 1 2 0
"190101002400541" 2 1 2 1 2 0
"190101002400619" 4 1 2 1 2 1
"190101002400622" 4 1 2 1 2 0
"190101002400628" 3 1 2 1 2 0
"190101002400674" 2 1 2 1 2 0
"190101002400698" 1 1 1 2 2 1
"190101002400722" 1 1 1 1 2 0
"190101002400739" 3 1 1 1 2 1
"190101002400808" 1 1 1 2 2 1
"190101002400867" 4 1 2 1 2 0
"190101002400937" 2 1 2 1 2 1
"190101002401071" 1 1 2 1 2 1
"190101002401144" 1 1 2 1 2 1
"190101002401145" 4 1 2 1 2 0
"190101002401208" 3 1 2 1 2 0
"190101002401308" 1 1 2 1 2 1
"190101002401327" 1 1 2 1 2 1
"190101002401328" 1 1 2 1 2 0
"190101002401329" 1 1 2 1 2 0
"190101002401360" 1 1 1 1 2 1
"190101002401367" 1 1 2 1 2 1
"190101002401371" 4 1 2 1 2 1
"190101002401420" 4 1 1 1 2 1
"190101002401445" 2 1 2 1 2 1
"190101002401447" 1 1 2 1 2 1
"190101002401465" 4 1 1 1 2 1
"190101002401483" 4 1 2 2 2 0
"190101002401498" 3 1 1 1 2 1
"190101002401696" 2 1 2 1 2 1
"190101002401734" 1 1 2 1 2 1
"190101002401778" 1 1 2 1 2 1
"190101002401851" 1 1 2 1 2 1
"190101002401951" 1 1 2 1 2 1
"190101002402016" 1 2 1 1 2 1
"190101002402072" 1 1 2 1 2 0
"190101002402121" 4 1 2 1 2 1
"190101002402128" 3 1 2 1 2 1
"190101002402142" 4 1 2 1 2 0
"190101002402322" 3 1 1 1 2 1
"190101002402373" 1 1 1 1 2 1
"190101002402384" 3 1 2 1 2 1
"190101002402398" 4 1 2 1 2 0
"190101002402475" 1 1 2 1 2 1
"190101002402639" 1 1 2 1 2 0
"190101002402671" 3 1 1 1 2 1
"190101002402676" 1 1 2 1 2 0
"190101002402697" 4 1 2 1 2 1
"190101002402698" 2 1 2 1 2 0
"190101002402804" 1 1 1 1 2 1
"190101002402864" 4 1 2 1 2 0
"190101002403128" 4 1 1 2 2 0
"190101002403139" 1 1 1 2 2 0
"190101002403162" 3 1 2 1 2 1
"190101002403219" 1 1 1 1 2 0
"190101002403220" 1 1 1 1 2 1
"190101002403258" 4 1 2 1 2 0
"190101002403298" 1 1 2 1 2 0
"190101002403301" 1 1 2 1 2 0
"190101002403309" 4 1 2 2 2 1
"190101002403311" 4 1 2 2 2 0
"190101002403318" 3 1 2 1 2 1
"190101002403407" 4 1 2 1 2 1
"190101002403446" 1 1 2 1 2 1
"190101002403452" 1 1 2 1 2 1
"190101002403528" 1 1 2 1 2 0
"190101002403529" 4 1 2 3 2 0
"190101002403530" 4 1 2 1 2 0
"190101002403531" 4 1 2 3 2 0
"190101002403620" 1 1 1 1 2 0
"190101002403634" 4 1 2 1 2 1
"190101002403736" 3 1 2 1 2 0
"190101002403828" 1 1 2 1 2 0
"190101002403879" 4 1 1 1 2 0
"190101002403886" 1 1 2 1 2 1
"190101002403896" 4 1 1 3 2 0
"190101002403976" 1 1 1 2 2 1
"190101002404003" 1 1 2 3 2 1
"190101002404017" 1 1 1 1 2 0
"190101002404049" 4 1 2 1 2 0
"190101002404307" 4 1 2 1 2 1
"190101002404329" 4 1 2 1 2 1
"190101002404379" 1 1 2 1 2 0
"190101002404380" 1 1 2 1 2 1
"190101002404486" 4 1 2 1 2 0
"190101002404488" 4 1 2 1 2 0
"190101002404502" 4 1 2 1 2 0
"190101002404541" 2 1 2 1 1 1
"190101002404622" 3 1 1 1 2 0
"190101002404682" 1 1 2 1 2 1
"190101002404714" 4 1 1 1 2 0
"190101002404773" 4 1 2 1 2 0
"190101002404850" 3 1 1 1 2 0
"190101002404857" 1 1 2 1 2 0
"190101002404860" 4 1 2 1 2 1
"190101002404872" 2 1 2 1 2 0
"190101002404880" 4 1 2 3 2 1
"190101002404886" 4 1 2 1 2 1
"190101002404890" 1 1 2 1 2 1
"190101002404901" 4 1 2 2 2 1
"190101002404922" 2 1 2 1 2 1
"190101002405087" 1 1 2 1 2 1
"190101002405098" 3 1 2 1 2 1
"190101002405373" 1 1 2 1 2 1
"190101002405378" 4 1 1 1 2 1
"190101002405410" 4 1 1 1 2 1
"190101002405507" 1 1 2 1 2 1
"190101002405510" 3 1 1 1 2 0
"190101002405566" 4 1 1 1 2 1
"190101002405657" 1 1 2 2 2 0
"190101002405761" 1 1 1 1 2 1
"190101002405867" 4 1 2 1 2 1
"190101002405888" 1 1 2 1 2 0
"190101002405923" 1 1 2 1 2 1
"190101002406243" 4 1 1 2 2 1
"190101002406284" 1 1 2 2 2 1
"190101002406337" 1 1 2 1 2 1
"190101002406397" 3 1 2 1 2 1
"190101002406438" 3 1 2 1 2 1
"190101002406440" 3 1 2 1 2 1
"190101002406516" 4 1 2 1 2 1
"190101002406620" 1 1 2 1 2 1
"190101002406632" 1 1 2 1 2 1
"190101002406743" 4 1 2 1 2 1
"190101002406846" 1 1 2 1 2 0
"190101002406848" 4 1 2 1 2 0
"190101002406878" 3 1 2 1 2 1
"190101002406905" 2 1 2 1 2 0
"190101002406940" 4 1 2 1 2 0
"190101002406941" 1 1 2 1 2 0
"190101002406942" 4 1 2 1 2 0
"190101002407062" 3 1 2 1 2 1
"190101002407135" 1 1 2 1 2 1
"190101002407270" 4 1 2 1 2 0
"190101002407328" 1 1 1 1 2 0
"190101002407331" 3 1 1 1 2 0
"190101002407379" 3 1 2 1 2 0
"190101002407420" 1 1 2 1 2 1
"190101002407478" 3 1 2 1 2 1
"190101002407488" 1 1 1 1 2 0
"190101002407539" 2 1 2 1 2 1
"190101002407617" 4 1 2 1 2 1
"190101002407643" 1 1 2 1 2 0
"190101002407658" 4 1 1 1 2 1
"190101002407734" 4 1 2 1 2 1
"190101002407755" 3 1 2 1 2 0
"190101002407811" 4 1 2 1 2 1
"190101002407909" 3 1 2 1 2 0
"190101002407910" 4 1 2 1 2 0
"190101002407949" 4 1 1 1 2 1
"190101002407997" 1 1 1 1 2 1
"190101002407998" 1 1 2 1 2 0
"190101002408006" 1 1 2 1 2 1
"190101002408014" 1 1 2 1 2 1
"190101002408110" 4 1 2 1 2 1
"190101002408135" 1 1 2 1 2 1
"190101002408210" 4 1 2 1 2 1
"190101002408227" 1 1 2 1 2 0
"190101002408375" 4 1 2 1 2 1
"190101002408423" 1 1 2 1 2 1
"190101002408445" 1 1 2 1 2 0
"190101002408470" 1 1 2 1 2 1
"190101002408533" 4 1 2 1 2 1
"190101002408559" 4 1 1 1 2 1
"190101002408563" 4 1 2 1 2 1
"190101002408569" 1 1 2 3 2 0
"190101002408597" 2 1 1 2 2 1
"190101002408601" 3 1 1 1 2 0
"190101002408774" 1 1 1 1 2 1
"190101002408817" 4 1 1 1 2 1
"190101002408819" 4 1 2 1 2 0
"190101002408837" 4 1 2 1 2 1
"190101002408917" 4 1 2 1 2 1
"190101002409063" 1 1 1 1 2 1
"190101002409101" 4 1 2 1 2 0
"190101002409117" 1 1 2 1 2 1
"190101002409130" 3 1 1 1 2 0
"190101002409186" 1 1 2 1 2 0
"190101002409337" 4 1 2 1 2 1
"190101002409345" 4 1 1 1 2 1
"190101002409379" 3 1 2 1 2 0
"190101002409403" 4 1 1 1 2 0
"190101002409639" 4 1 1 1 2 1
"190101002409655" 3 1 2 1 2 0
"190101002409762" 1 1 2 1 2 1
"190101002409771" 1 1 2 1 2 1
"190101002409819" 4 1 1 1 2 1
"190101002409820" 4 1 2 1 2 1
"190101002409864" 1 1 2 3 2 1
"190101002409878" 4 1 2 1 1 0
"190101002410047" 1 1 2 1 2 1
"190101002410101" 1 1 1 1 2 1
"190101002410153" 4 1 2 1 2 1
"190101002410334" 2 1 2 1 2 1
"190101002410339" 1 1 2 1 2 0
"190101002410424" 3 1 2 1 2 1
"190101002410501" 4 1 2 1 2 1
"190101002410542" 3 1 2 1 2 0
"190101002410546" 1 1 2 1 2 0
"190101002410625" 1 1 2 2 2 1
"190101002410661" 1 1 1 2 2 1
"190101002410674" 4 1 2 2 2 1
"190101002410813" 1 1 2 1 2 1
"190101002410842" 4 1 2 1 2 1
"190101002410848" 4 1 2 1 2 0
"190101002410872" 4 1 2 1 2 0
"190101002411022" 3 1 1 1 2 1
"190101002411048" 3 1 1 1 2 1
"190101002411053" 2 1 2 1 2 1
"190101002411086" 2 1 2 1 2 0
"190101002411090" 4 1 1 1 2 1
"190101002411105" 1 1 2 1 2 1
"190101002411114" 3 1 2 1 2 1
"190101002411142" 3 1 2 1 2 1
"190101002411144" 1 1 2 1 2 1
"190101002411201" 1 1 2 1 2 0
"190101002411356" 1 2 1 1 2 0
"190101002411372" 1 1 2 1 2 0
"190101002411475" 1 1 1 1 2 0
"190101002411489" 3 1 2 1 2 1
"190101002411491" 4 1 2 1 2 1
"190101002411620" 1 1 2 1 2 1
"190101002411622" 1 1 2 1 2 1
"190101002411623" 1 1 2 1 2 1
"190101002411717" 3 1 2 1 2 1
"190101002411749" 3 1 1 1 2 1
"190101002411751" 1 1 1 1 2 1
"190101002411757" 4 1 2 1 2 1
"190101002411760" 4 1 2 1 2 1
"190101002411776" 1 1 2 1 2 0
"190101002411792" 1 1 1 1 2 0
"190101002411825" 3 1 2 1 2 0
"190101002411968" 1 1 2 1 2 1
"190101002412035" 4 1 2 1 2 1
"190101002412056" 4 1 2 1 2 1
"190101002412114" 4 1 1 1 2 0
"190101002412139" 3 1 2 1 2 0
"190101002412140" 1 1 2 1 2 1
"190101002412141" 3 1 2 1 2 0
"190101002412154" 4 1 2 3 2 1
"190101002412238" 1 1 2 1 2 1
"190101002412265" 2 1 2 2 1 1
"190101002412303" 4 1 2 1 2 1
"190101002412313" 1 1 2 1 2 1
"190101002412381" 4 1 2 1 2 1
"190101002412386" 1 1 2 1 2 0
"190101002412408" 1 1 2 1 2 0
"190101002412416" 4 1 2 1 2 1
"190101002412417" 1 1 2 1 2 1
"190101002412427" 4 1 2 1 2 0
"190101002412432" 1 1 2 1 2 0
"190101002412452" 3 1 2 1 2 1
"190101002412465" 4 1 1 2 2 1
"190101002412501" 4 1 2 1 2 1
"190101002412520" 1 1 2 1 2 0
"190101002412616" 4 1 2 3 2 0
"190101002412629" 1 1 2 1 2 0
"190101002412759" 4 1 1 3 2 1
"190101002412806" 3 1 2 1 2 0
"190101002412834" 2 1 2 1 2 0
"190101002412857" 1 1 2 1 2 1
"190101002412937" 4 1 2 1 2 1
"190101002412949" 3 1 2 2 2 0
"190101002412961" 1 1 2 1 2 1
"190101002412965" 1 1 2 1 2 1
"190101002412981" 3 1 1 1 2 0
"190101002413002" 3 1 1 1 2 1
"190101002413038" 2 1 2 1 2 1
"190101002413150" 4 1 2 1 2 1
"190101002413205" 4 1 2 1 2 1
"190101002413240" 1 1 2 1 2 1
"190101002413243" 2 1 2 1 2 0
"190101002413440" 4 1 2 1 2 0
"190101002413541" 4 1 2 1 2 1
"190101002413556" 4 1 2 1 2 1
"190101002413566" 3 1 1 1 2 0
"190101002413571" 1 1 1 1 2 0
"190101002413584" 4 1 2 1 2 0
"190101002413593" 1 1 1 1 2 0
"190101002413594" 1 1 1 1 2 1
"190101002413609" 4 1 2 1 2 0
"190101002413668" 1 1 1 2 2 0
"190101002413669" 4 1 2 1 2 0
"190101002413724" 1 1 2 1 2 1
"190101002413747" 4 1 1 2 2 0
"190101002413758" 4 1 1 2 2 1
"190101002413774" 4 1 2 2 2 1
"190101002413852" 4 1 2 1 2 1
"190101002413879" 1 1 2 2 2 1
"190101002413964" 2 1 2 1 2 1
"190101002414035" 4 1 1 1 2 1
"190101002414039" 4 1 2 1 2 1
"190101002414046" 4 1 2 1 2 1
"190101002414075" 3 1 2 1 2 1
"190101002414096" 4 1 2 1 2 1
"190101002414121" 1 1 1 1 2 0
"190101002414266" 4 1 2 1 2 1
"190101002414330" 4 1 1 1 2 1
"190101002414380" 1 1 2 2 2 1
"190101002414462" 4 1 2 1 2 1
"190101002414463" 4 1 2 1 2 1
"190101002414476" 4 1 2 1 2 1
"190101002414566" 4 1 2 1 2 0
"190101002414570" 1 1 2 1 2 0
"190101002414618" 4 1 1 1 2 0
"190101002414625" 3 1 2 1 2 1
"190101002414675" 3 1 2 1 2 1
"190101002414729" 4 1 2 1 2 0
"190101002414753" 4 1 1 2 2 0
"190101002414886" 1 1 1 1 2 1
"190101002414887" 1 1 1 1 2 1
"190101002414952" 3 1 2 1 2 1
"190101002415000" 3 1 2 1 2 1
"190101002415005" 3 1 2 1 2 1
"190101002415006" 1 1 2 1 2 1
"190101002415009" 1 1 2 1 2 1
"190101002415016" 1 1 2 1 2 1
"190101002415020" 1 1 2 1 2 1
"190101002415030" 3 1 2 1 2 0
"190101002415032" 3 1 2 1 2 1
"190101002415130" 4 1 1 2 2 0
"190101002415191" 1 1 2 1 2 1
"190101002415223" 2 1 2 1 2 0
"190101002415267" 4 1 1 2 2 1
"190101002415277" 1 1 2 1 2 1
"190101002415279" 4 1 2 1 2 1
"190101002415285" 3 1 2 1 2 1
"190101002415287" 1 1 2 1 2 0
"190101002415353" 1 1 2 1 2 0
"190101002415358" 4 1 2 1 2 0
"190101002415527" 4 1 2 1 2 1
"190101002415545" 4 1 2 1 2 0
"190101002415566" 1 1 2 1 2 0
"190101002415608" 1 1 2 1 2 0
"190101002415846" 1 1 2 1 2 0
"190101002415861" 4 1 1 1 2 0
"190101002415864" 1 1 2 1 2 0
"190101002415865" 4 1 2 1 2 0
"190101002415886" 4 1 2 1 2 1
"190101002415901" 4 1 2 1 2 0
"190101002416024" 1 1 2 1 2 1
"190101002416085" 1 2 2 1 2 1
"190101002416150" 4 1 2 1 2 0
"190101002416171" 4 1 1 1 2 0
"190101002416198" 3 1 2 1 2 1
"190101002416201" 1 1 2 1 2 1
"190101002416362" 2 1 2 1 2 1
"190101002416401" 1 1 2 1 2 1
"190101002416442" 2 1 1 1 2 0
"190101002416688" 4 1 2 1 2 0
"190101002416693" 4 1 2 1 2 1
"190101002416738" 1 1 1 1 2 1
"190101002416765" 4 1 2 1 2 1
"190101002416769" 4 1 2 1 2 1
"190101002416771" 1 1 2 1 2 0
"190101002416784" 1 1 2 2 2 0
"190101002416847" 3 1 2 1 2 1
"190101002416890" 1 1 1 1 2 1
"190101002416899" 3 1 2 1 2 1
"190101002416914" 1 1 2 1 2 1
"190101002416973" 4 1 1 1 2 1
"190101002417031" 4 1 2 2 2 1
"190101002417041" 4 1 2 2 2 1
"190101002417225" 1 1 2 1 2 0
"190101002417250" 1 1 1 2 2 0
"190101002417325" 1 1 2 1 2 1
"190101002417393" 1 2 1 1 2 0
"190101002417610" 3 1 2 1 2 1
"190101002417614" 3 1 2 1 2 1
"190101002417622" 1 2 1 1 2 1
"190101002417623" 1 2 1 1 2 0
"190101002417716" 1 1 2 1 2 0
"190101002417719" 3 1 2 1 2 0
"190101002417744" 1 1 2 1 2 1
"190101002417790" 4 1 2 1 2 1
"190101002417928" 4 1 2 1 2 0
"190101002418060" 1 1 2 1 2 0
"190101002418061" 1 1 2 1 2 0
"190101002418081" 1 1 2 1 2 0
"190101002418114" 4 1 1 1 2 0
"190101002418115" 3 1 1 1 2 0
"190101002418124" 3 1 2 1 2 1
"190101002418236" 1 1 2 1 2 1
"190101002418237" 1 1 2 1 2 1
"190101002418344" 4 1 2 1 2 0
"190101002418384" 4 1 2 1 2 1
"190101002418396" 4 1 2 1 2 1
"190101002418433" 4 1 1 1 2 1
"190101002418448" 4 1 2 1 2 1
"190101002418515" 1 1 2 1 2 1
"190101002418519" 1 1 2 1 2 1
"190101002418561" 1 1 1 1 2 0
"190101002418612" 1 1 2 1 2 0
"190101002418676" 1 1 2 1 2 1
"190101002418693" 4 1 2 1 2 0
"190101002418727" 1 1 2 1 2 1
"190101002418736" 2 1 2 1 2 0
"190101002418755" 3 1 1 2 2 1
"190101002418759" 2 1 1 1 2 1
"190101002418856" 1 1 2 1 2 0
"190101002418911" 4 1 2 1 2 0
"190101002418968" 1 1 1 1 2 1
"190101002418971" 3 1 2 1 2 0
"190101002418973" 3 1 2 1 2 1
"190101002418975" 3 1 2 1 2 0
"190101002418981" 4 1 2 2 2 0
"190101002419010" 4 1 2 1 2 1
"190101002419038" 3 1 2 2 2 1
"190101002419078" 3 1 2 1 2 1
"190101002419079" 3 1 1 1 2 0
"190101002419080" 1 2 2 1 2 0
"190101002419081" 3 1 1 1 2 1
"190101002419107" 3 1 2 1 2 0
"190101002419111" 1 1 2 1 2 1
"190101002419112" 4 1 2 1 2 1
"190101002419115" 1 2 2 1 2 0
"190101002419161" 1 1 2 1 2 0
"190101002419327" 4 1 2 1 2 1
"190101002419328" 2 1 2 1 2 1
"190101002419358" 4 1 2 1 2 1
"190101002419381" 1 1 1 1 2 1
"190101002419390" 4 1 2 1 2 0
"190101002419428" 2 1 2 1 2 0
"190101002419462" 4 1 2 1 2 1
"190101002419536" 3 1 2 1 2 1
"190101002419652" 1 2 1 1 2 1
"190101002419718" 3 1 2 3 2 1
"190101002419781" 3 1 2 1 2 1
"190101002419782" 4 1 2 2 2 1
"190101002419785" 1 1 2 1 2 1
"190101002419965" 4 1 2 1 2 0
"190101002420017" 4 1 2 1 2 0
"190101002420068" 4 1 2 1 2 0
"190101002420137" 1 1 2 1 2 0
"190101002420139" 4 1 1 1 2 0
"190101002420248" 1 1 2 1 2 1
"190101002420255" 1 1 2 1 2 0
"190101002420311" 1 1 2 1 2 0
"190101002420331" 1 1 1 1 2 1
"190101002420458" 1 1 2 1 2 1
"190101002420528" 4 1 2 1 2 0
"190101002420545" 4 1 2 3 2 1
"190101002420598" 2 1 2 1 2 0
"190101002420607" 3 1 2 1 2 0
"190101002420634" 1 1 1 1 2 1
"190101002420647" 4 1 2 1 2 0
"190101002420656" 1 1 1 1 2 0
"190101002420661" 4 1 2 2 2 1
"190101002420684" 4 1 2 3 2 1
"190101002420686" 4 1 2 2 2 1
"190101002420787" 4 1 2 1 2 1
"190101002420825" 1 1 1 1 2 0
"190101002420861" 1 1 2 1 2 0
"190101002421073" 1 1 2 1 2 0
"190101002421184" 3 1 1 1 2 1
"190101002421292" 4 1 2 1 2 1
"190101002421476" 4 1 2 1 2 1
"190101002421590" 4 1 1 1 2 0
"190101002421680" 4 1 2 1 2 0
"190101002421716" 4 1 2 2 2 1
"190101002421718" 4 1 2 1 2 1
"190101002421742" 4 1 1 1 2 1
"190101002421763" 4 1 2 1 2 0
"190101002421777" 3 1 1 1 2 0
"190101002421796" 2 1 2 1 2 1
"190101002421797" 1 1 2 1 2 1
"190101002421805" 1 1 2 1 2 1
"190101002421821" 1 2 2 1 2 0
"190101002421823" 4 2 1 1 2 1
"190101002421857" 1 1 1 1 2 1
"190101002421897" 1 1 2 1 2 1
"190101002422018" 2 1 2 1 2 1
"190101002422048" 1 1 1 1 2 0
"190101002422080" 3 1 2 1 2 1
"190101002422132" 3 1 1 1 2 1
"190101002422136" 4 1 1 1 2 1
"190101002422139" 1 2 2 1 2 1
"190101002422180" 3 1 2 1 2 0
"190101002422220" 4 1 1 1 2 1
"190101002422368" 4 1 1 1 2 1
"190101002422380" 3 1 2 1 2 0
"190101002422455" 4 1 2 1 2 1
"190101002422501" 1 1 2 1 2 1
"190101002422509" 1 1 2 1 2 0
"190101002422520" 1 1 2 1 2 1
"190101002422541" 4 1 2 1 2 0
"190101002422573" 1 1 1 1 2 1
"190101002422740" 4 1 2 1 2 1
"190101002422945" 4 1 1 1 2 0
"190101002422949" 3 1 1 1 2 1
"190101002423007" 1 1 2 1 2 1
"190101002423035" 3 1 1 1 2 1
"190101002423100" 1 1 2 1 2 0
"190101002423159" 4 1 2 1 2 0
"190101002423196" 4 1 2 1 2 1
"190101002423197" 4 1 2 1 2 1
"190101002423210" 1 1 1 1 2 1
"190101002423297" 1 1 2 3 2 1
"190101002423543" 3 1 2 1 2 1
"190101002428462" 2 1 1 1 1 0
"1901010024AL022" 4 1 2 2 2 0
"1901010024BE022" 3 1 2 1 2 0
"1901010024CR030" 1 1 2 1 2 0
"1901010024CR063" 4 1 2 1 2 1
"1901010024CR083" 4 1 2 1 2 1
"1901010024EU017" 1 1 2 1 2 1
"1901010024EU096" 1 1 1 1 2 1
"1901010024FR127" 1 1 2 1 2 0
"1901010024FR189" 4 1 1 1 2 0
"1901010024FR190" 4 1 2 1 2 1
"1901010024FR192" 4 1 1 1 2 1
"1901010024FR196" 4 1 2 1 2 0
"1901010024FR225" 1 1 2 2 2 0
"1901010024FR234" 4 1 2 1 2 1
"1901010024FR327" 4 1 1 1 2 1
"1901010024FR373" 4 1 2 2 2 1
"1901010024FR376" 1 1 2 1 2 1
"1901010024FR460" 1 1 2 1 2 0
"1901010024FR484" 4 1 2 2 2 1
"1901010024FR537" 3 1 2 1 2 1
"1901010024FR627" 3 1 2 1 2 1
"1901010024FR653" 1 1 2 1 2 1
"1901010024FR674" 4 1 2 2 2 1
"1901010024FR685" 4 1 2 1 2 1
"1901010024FR697" 1 1 2 1 2 1
"1901010024FR700" 4 1 2 1 2 0
"1901010024FR701" 1 1 2 2 2 1
"1901010024FR708" 1 1 2 2 2 0
"1901010024FR741" 3 1 2 1 2 0
"1901010024IT047" 4 1 2 1 2 1
"1901010024MX014" 3 1 2 1 2 0
"1901010024SE000" 4 1 2 1 2 1
"190101002500716" 1 2 2 1 2 1
"190101002510966" 4 1 2 2 1 1
"25000107710491F" 4 1 2 1 2 1
"25000107710492E" 4 1 1 1 2 1
"25000118781297W" 1 1 2 1 3 0
"25000118781393R" 2 2 2 2 3 0
"380011015006086" 1 1 1 1 3 1
"380011016009069" 1 1 2 2 3 0
"380011016009076" 1 1 2 1 3 0
"380011016009743" 1 1 1 1 3 1
"380011016010477" 3 1 2 1 3 0
"380011016010587" 1 1 1 2 3 1
"380011016010589" 1 1 1 1 3 1
"380011016010662" 3 1 2 1 3 1
"380011016010741" 1 1 2 1 3 1
"380011016011804" 1 1 1 2 3 1
"380011017010399" 4 1 2 1 3 0
"380011017010400" 1 1 2 1 3 0
"380011017011174" 2 1 2 1 3 1
"380011023005689" 4 1 1 1 3 0
"380011023005690" 2 1 2 1 3 0
"380011023005691" 2 1 2 1 3 0
"380011023005692" 3 1 2 1 3 0
"380011023006647" 4 1 2 1 3 0
"380011047001606" 1 1 1 1 3 0
"380011047001800" 4 1 2 1 3 1
"380011047002011" 1 1 2 1 3 1
"380011054009707" 2 1 2 1 3 1
"380011054010069" 1 1 1 1 3 1
"380011054010828" 4 1 2 1 3 0
"380011057008134" 4 1 2 1 3 1
"380011057008921" 3 1 2 1 3 1
"380011057009557" 4 1 1 1 3 1
"380011057010410" 4 1 1 1 3 1
"380011058020555" 4 1 1 1 3 1
"380011058024337" 1 1 1 1 3 1
"380011059004742" 1 1 2 1 3 0
"380011072012679" 2 1 1 3 3 1
"380011072012680" 1 1 2 1 3 0
"380011077004230" 1 1 2 1 3 1
"380011077004231" 4 1 2 1 2 1
"41/114324" 4 1 2 1 2 0
"528027160088138" 1 1 2 1 3 1
"724002012208834" 1 1 1 1 1 0
